,city,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17
910,可児市,81.94107752,83.19040467,90.42680396,80.64477502,90.25417723,100,88.73581885,88.67924062,78.82662526,84.04444758,97.81937542,83.02533983,92.91686377,76.95604136,100,89.12437409,86.63436318
911,山県市,95.35746449,76.3653523,84.76876364,84.07428553,88.40159064,91.11911334,86.54374493,80.2439516,75.56797585,84.5104242,86.3269079,72.34457429,82.34142734,81.30974104,95.73738312,99.84870498,79.22867562
912,瑞穂市,90.09260615,84.73570659,84.96373473,85.86605181,84.6777189,96.02310504,93.77044763,86.43384889,88.26510222,95.52302223,95.84489807,81.4841444,93.98771587,89.87883751,95.26334808,100,89.62175462
913,飛騨市,98.09695482,90.87420622,87.17806724,83.51572107,82.41543653,95.97116928,89.42284792,83.35989344,84.71441774,87.08401213,95.56258837,81.35011511,85.20775877,88.30349758,92.63868695,81.13197364,79.34589651
914,本巣市,98.997056,85.85949732,76.05950038,83.52102203,85.86998373,93.47740708,92.99975752,87.15337135,69.53346699,86.57866983,98.62579861,85.27728874,90.62918974,72.28971181,98.66946187,68.70736073,82.79850233
915,郡上市,96.2087963,90.31970594,95.82172203,95.5725796,84.78261997,86.60377161,88.57200569,95.33478713,73.4977575,79.03709122,100,82.36689875,93.26963213,83.82160504,95.309285,82.06034507,85.50684632
916,下呂市,93.27760076,85.88593246,93.81232967,84.38265186,79.96881362,86.58398662,71.41164053,80.36636231,77.41530755,86.8587426,89.77960893,81.84160673,86.08617499,84.10726614,91.41209655,92.55139572,91.55698827
917,海津市,98.80017151,98.99107883,87.32135329,86.58084011,90.02862202,88.03417668,93.14354947,88.40799369,71.19651398,86.71201338,81.38997283,87.33433739,79.37328882,85.66819544,93.1101553,71.23074268,84.6159264
918,岐南町,82.01710699,80.10018051,81.14760731,91.68508316,86.4423406,93.72611743,87.59886762,85.71683548,82.82492895,91.48393192,89.92631892,80.24062782,88.15827785,68.40779729,87.25091809,88.66562402,100
919,笠松町,87.10064376,84.28607524,83.32066629,89.93344061,83.66605352,86.27072732,87.11580107,67.61759313,77.92308951,91.52400774,88.81095383,75.04971241,92.5571291,71.66649527,94.76873761,88.40374493,95.17998214
920,養老町,89.75860379,81.98998981,89.90640647,88.35449467,95.5021876,80.77269391,93.42370099,82.77703923,79.85643379,94.46233438,82.97435859,85.365831,80.34537807,81.89906344,90.1143199,70.81323585,82.45093841
921,垂井町,86.60513595,89.09718915,84.40704627,83.77680548,90.18267661,89.36222774,94.72385309,82.99655733,82.82246571,95.45289793,94.96521476,78.25924338,86.86863614,80.13338162,95.33789895,100,80.59651811
922,関ケ原町,88.1932918,93.92338159,96.86923291,90.7853019,86.12762727,85.41004983,85.25045606,80.15623616,80.88403823,85.8678637,75.72954061,77.6771414,92.89925691,84.55365513,97.15882586,100,91.92107766
923,神戸町,83.59676329,74.83474146,74.37431468,80.18371085,87.91880297,85.60067929,94.21863621,69.34754501,82.18790474,100,88.26796646,69.87650781,84.79518388,85.72542404,99.37072091,100,99.21782519
924,輪之内町,77.89389846,70.97461376,73.60471041,81.9522126,86.41132781,79.95860328,81.17380923,77.16434535,69.67065115,76.80121385,97.31925747,69.5796568,88.65266721,74.40930385,88.21575191,82.44977911,85.86356506
925,安八町,88.25660912,83.64749644,99.40774633,84.15897951,88.21326009,83.15739467,91.88922737,81.18526812,91.99091156,94.2196768,85.85043757,68.55982247,79.78447902,67.51489074,95.47008003,87.79207708,92.87384945
926,揖斐川町,100,86.61455465,78.95742424,88.69435996,83.48135704,90.80794267,84.86740404,74.41824161,75.44816864,93.85391004,81.94708786,67.65068644,82.0626126,69.17175456,92.33949523,93.47725378,83.04684013
927,大野町,93.23560469,86.90564871,80.08778928,87.03652726,76.54723444,85.93284244,92.88092207,79.98588761,85.43644302,98.24729393,80.56771341,74.31474186,76.85730426,80.49716341,94.65012986,83.52781936,86.8160408
928,北方町,75.03150114,74.62316257,79.97230015,87.58440605,81.22020872,91.29555356,96.14463809,76.46067852,62.49153522,99.34536841,95.83768724,80.81577154,91.72069442,75.23068259,72.22852967,85.47774303,99.44055123
929,坂祝町,86.05008523,75.31552451,75.28270169,67.82133977,78.82266558,84.85499663,85.84973387,70.85895926,70.45860522,70.94800868,84.39873941,81.73803847,69.26145857,70.87433842,95.9655133,88.7194399,86.71913532
930,富加町,86.41323168,87.94948685,78.34391673,85.29239457,84.54371863,86.03964541,86.50269,83.30530773,85.28323664,94.73128908,84.09998262,70.06764014,77.55869839,76.60761955,97.19779828,94.79934967,89.00732439
931,川辺町,82.2233015,81.49897661,82.59676485,81.08736483,82.89682292,85.57097534,84.56259731,74.37291491,82.06906496,76.66201597,80.54007837,85.75907541,76.53335991,89.42980769,94.21975669,98.69591743,82.63299835
932,七宗町,96.1801373,79.50589715,72.81784264,86.89038376,79.48410545,77.15308818,92.42963249,93.9158402,78.04117799,81.55456236,63.26454979,61.32139892,75.88381609,82.12254568,89.41255559,73.18080835,73.26701639
933,八百津町,86.6379742,84.92606695,63.5218229,81.82485655,85.86809032,82.62897421,95.03204374,79.74878165,72.30103938,77.10334339,84.34980607,77.88885652,80.46566361,91.71207472,98.80390282,92.7050663,71.22697216
934,白川町,91.0162966,78.58645323,87.4884077,79.80246468,92.89959955,87.98903004,91.23206512,85.71849495,73.0159664,100,81.45772278,83.56344324,91.56985059,84.23668,94.79549053,84.42613497,87.6021543
935,東白川村,91.97744874,76.24603637,65.88475826,85.28365625,85.10342477,87.6765458,86.33802939,80.50132735,71.78657194,76.2864658,71.12910823,83.18508948,84.27897607,70.82807892,93.10716454,66.76462593,73.90457256
936,御嵩町,100,86.57380911,65.9090152,86.08814488,88.98324808,84.75646499,91.85328026,76.49035719,80.72019622,91.99452526,100,75.13308519,80.65457677,90.61037931,100,81.51518854,80.62282896
937,白川村,75.10583646,78.56163055,76.71551903,82.04685237,77.95369272,90.21243658,84.50567946,100,65.28668408,85.29746736,79.53225026,65.57775461,78.84885193,78.50770402,100,92.7334797,100
938,静岡市,87.49734514,91.77791748,93.17097338,78.79296173,89.50526112,92.25159718,80.53660305,86.87354256,90.96646159,90.93131571,96.94133171,95.74992636,85.45005342,82.94784211,100,82.53497324,96.89847028
939,浜松市,95.24965105,96.29107259,91.07657021,84.71672317,78.76575265,98.5170896,86.08730742,85.08963612,86.5016254,98.46074072,99.75885633,98.26460868,100,93.81768675,90.42829061,89.51274048,97.480598
940,沼津市,96.28564458,88.02988531,95.26981812,87.52862682,82.95746107,97.21677739,78.45421237,78.78884236,100,80.51530873,100,91.05703632,94.67235567,93.19205954,93.07683798,88.39139295,97.24149668
941,熱海市,70.66288078,72.4348325,100,74.44660745,89.97191889,85.67945441,95.60578173,93.40458066,93.15506241,88.32295859,84.62518792,97.18781188,97.97977309,73.31141478,99.2314446,64.45075808,94.76344031
942,三島市,96.41472539,92.56085074,95.2604421,100,90.84134403,95.97424353,92.47172487,86.29771496,80.48922476,88.31613557,98.82009776,87.86242085,93.83477719,87.21569178,96.53164511,85.65348484,97.35354608
943,富士宮市,93.42449913,93.24785524,89.34359307,85.411537,91.3885287,92.55991608,94.01532331,90.53427164,77.40993035,98.53928351,100,88.81945422,87.74851595,89.38354708,91.94305867,92.71809673,91.01540463
944,伊東市,72.04003044,62.93863542,87.18219984,69.77830268,88.26071985,92.42432609,90.24611626,85.87152211,80.47212958,88.87322858,82.02150664,86.24935812,86.49075428,74.58193053,99.64838558,83.61755526,93.17494433
945,島田市,83.43563363,87.86455098,100,84.24892434,85.7281647,98.1063151,93.88873451,91.87878187,85.5419879,91.56271708,93.12226587,86.67467023,87.17425704,82.93668351,85.4930957,85.37705381,87.80961408
946,富士市,94.04068132,90.12024996,96.25718955,92.65832716,94.72435649,100,88.5332018,99.02204945,91.49706212,92.73446626,97.66076092,89.90940258,93.41204262,87.86890571,89.49956448,82.546766,96.45132494
947,磐田市,90.86273678,94.23814912,89.14145416,85.18679893,87.85095356,94.77493723,95.38481423,80.67810538,90.20674661,94.75148612,94.01708668,92.43456334,93.24212724,81.12898028,89.47335466,95.18140747,99.52351814
948,焼津市,91.01460686,87.00898038,87.38269839,78.65747136,82.65213975,97.065228,95.4156837,84.6752698,81.17394164,98.48156093,98.87098869,89.34514911,92.99873864,91.43383582,89.90630429,91.24110815,97.11687987
949,掛川市,94.45927851,80.86592926,81.03748266,84.39121255,89.44791441,100,92.81079296,86.46390976,88.1326164,90.13434941,98.61661654,85.82828352,90.5986401,88.61169343,99.52684233,87.96213362,92.69429734
950,藤枝市,95.97478719,88.43269115,98.66635588,79.87242954,89.95134425,99.79320115,93.54457367,98.61427127,92.11039884,96.77943868,99.77408294,85.75960964,94.2909498,93.95873502,96.8686848,91.39413002,88.57019114
951,御殿場市,86.73532102,86.59736061,85.58430111,92.81469222,92.55772525,100,92.9816379,82.79511246,79.07964693,90.0719439,99.54981292,93.76712013,97.13330445,96.03860297,87.80321232,86.37916001,87.2100709
952,袋井市,95.75579579,73.17392536,75.4210244,85.7310658,89.72415046,97.72188214,93.88049417,83.8075897,90.35101727,92.11178686,92.16923289,84.17229597,89.8572361,75.20999215,83.46157291,88.41004421,94.2227128
953,下田市,76.05896704,68.14290518,83.43576151,90.22249321,88.8226662,98.32098238,90.46667316,77.87528653,80.67250395,84.72820901,89.41553487,81.83190591,85.84082714,66.07729591,90.73525349,80.2295467,98.09622981
954,裾野市,86.22935924,81.22198432,91.07314976,89.63405858,92.91066874,96.68099214,94.66176267,80.81665577,72.10261383,96.72236008,92.80192642,97.61737793,93.40619965,86.82635426,91.49472301,83.56584875,96.69098656
955,湖西市,93.82982417,89.45419205,83.52312527,95.71345897,85.6639951,96.56412802,94.11544334,80.79094343,87.4703691,91.80815047,96.43052055,92.3233407,96.12388812,87.49214414,97.25349494,99.70640957,100
956,伊豆市,96.93296857,79.80129714,92.16447514,79.09592009,90.43463089,98.35199796,85.54876283,80.18355612,76.47142969,92.12212822,91.90127567,78.48648406,84.48393109,84.53122544,92.2261385,80.20545491,87.23380354
957,御前崎市,91.82702725,77.18865823,75.2238158,80.91825821,87.75748187,92.68289472,95.22429576,89.10711349,86.54741973,86.76872777,100,83.59249803,75.39998032,91.37282033,81.44309801,80.74333,100
958,菊川市,95.10652797,84.67430306,76.01345312,74.55444552,89.40721153,100,93.64020165,85.85588028,90.33409717,91.22803975,94.67378993,85.79335882,88.78097548,74.00516656,100,84.24586126,94.81806704
959,伊豆の国市,87.7971682,90.4638412,100,75.3694657,86.96091552,100,92.11055184,85.54217582,78.64275525,90.94110943,100,90.15132703,84.35446717,89.8635544,90.4873028,84.00334368,98.69275275
960,牧之原市,97.22950285,88.6969229,100,66.7790397,81.62009399,94.81907782,93.72550482,87.24769927,80.54926499,85.85921866,92.87176415,73.31965154,88.0817633,86.22083899,94.73804826,81.69378262,90.27950462
961,東伊豆町,67.57310348,69.11010889,87.60947089,77.12588434,83.17852161,87.01477479,91.2418772,81.31671079,75.00864032,86.91093644,74.97121867,80.49576318,81.49094,81.27296818,92.58067609,72.55069234,94.64383638
962,河津町,88.79751221,92.64277219,93.98554956,79.42419667,86.56227269,89.0592403,88.08872833,79.94090857,71.1357205,97.23144485,78.07846606,72.57620377,85.3333022,89.28916572,90.2866521,91.32584513,100
963,南伊豆町,84.69905811,100,86.86659328,77.83665452,79.92795372,86.56480755,83.95086722,71.60438102,69.94539138,81.31665847,73.51491808,82.05844975,90.91192192,86.01030933,90.38700153,84.18351465,92.27716872
964,松崎町,84.99788057,76.71687877,80.17510672,86.53686211,78.02344405,88.69942877,88.95954638,84.4624893,60.90269857,87.00220071,68.13281877,75.31636516,88.74116601,73.55165134,94.49459194,78.96898319,89.83634918
965,西伊豆町,79.75017611,79.61686036,62.39433991,90.3053281,88.53550435,93.56050464,89.15869283,79.19748756,53.6480638,74.3897467,63.45387252,83.06513884,85.55698039,82.56925941,83.92441821,92.00882333,89.26469098
966,函南町,83.95926489,88.28323656,95.94017312,74.58412728,85.09882365,100,85.49520434,81.14165776,79.52400824,91.58869183,100,88.52310603,90.99306937,86.58730107,94.60482043,82.84057645,91.89382343
967,長泉町,91.79023152,89.26263128,87.5219438,90.88356564,95.05755314,89.3625556,90.19351163,60.25274573,61.99120686,94.05627258,93.39646314,79.41025487,79.5978903,77.31837838,87.51741171,78.4114155,98.04534605
968,小山町,88.47790174,90.94792736,73.41815417,92.95527028,92.59289626,78.35031519,89.13163198,78.92402265,83.10817188,90.08444764,99.02723325,87.00987921,93.03080443,76.20170543,77.7997674,100,84.1636833
969,吉田町,77.95387401,69.75894035,82.29379251,67.33636315,85.25011094,93.52309199,94.34996668,88.78810454,89.76623467,96.96887841,96.97571938,82.72454487,85.40549919,84.11047943,81.61803983,89.82914088,94.71931681
970,川根本町,87.18186738,82.3409424,87.70157551,85.51524422,79.7747725,80.45470907,68.89943416,85.27964158,64.89168599,100,76.21262301,99.05702166,80.85575745,75.10214298,93.3899791,86.4142777,86.80750728
971,名古屋市,85.90942028,75.36449975,81.86825804,88.37982383,81.03031092,97.35475493,89.76246787,100,87.93158902,93.71408208,90.62834015,100,88.90853282,89.61347768,88.03332284,85.17186287,96.4623087
972,豊橋市,91.10735707,89.52747286,93.17856363,81.19542584,87.42355085,96.98444711,95.57412502,87.67213939,92.12314522,96.50285897,97.87298314,86.43337744,93.90092522,82.74716913,95.32106212,90.56030356,97.65247102
973,岡崎市,94.93418284,91.05448966,99.21312574,88.33182013,71.12881569,100,77.34538237,78.09587923,89.37001879,98.71027453,98.87730961,92.13732805,91.69555251,84.77618204,96.61876028,79.61234924,98.72811312
974,一宮市,90.90312684,92.29414416,99.59655753,83.70939792,91.85755667,89.8587368,88.58205357,84.04711774,72.23414566,96.96377072,86.45706876,89.51766128,90.53122071,83.91524473,88.68900072,89.89928042,91.54623083
975,瀬戸市,94.42833349,89.8426663,92.87280333,82.13484677,90.55889796,95.72377301,92.29003787,78.13995266,66.15843345,94.04568595,94.20424364,81.73767951,92.11863544,88.7174161,95.24175762,100,90.65875073
976,半田市,89.80206787,83.94455167,92.34900306,82.99241512,100,91.67938603,88.62138384,81.11140098,87.49874475,97.66127832,99.52037216,79.0067634,76.91667362,76.97763235,97.91412816,89.71473772,100
977,春日井市,93.71799282,82.06256939,94.46554254,84.4308531,90.66192097,96.18758976,92.72514729,88.21676881,87.69620679,94.03665057,95.30344803,94.15223965,92.01103587,89.09766282,92.48432339,90.0389693,98.19483909
978,豊川市,92.94627207,81.58997388,97.57548715,83.27043461,88.50501794,97.99051298,94.13198099,83.22950022,91.84714432,91.60491372,99.00167924,93.43397192,89.20070012,87.72348408,98.15426755,90.88787419,97.09874239
979,津島市,87.1812081,88.92900108,97.24575719,96.04798539,82.99897441,94.92578944,93.14521671,84.51062316,77.18816846,97.98225806,94.72518131,100,90.27991998,93.62401821,97.00788258,91.82821863,96.31075703
980,碧南市,90.36837074,92.03483704,89.61394269,84.12869937,88.73618073,93.89177678,79.65641177,82.54919745,91.58311668,99.54822291,96.95568392,88.26094383,80.74766778,85.40060722,93.91850601,83.47824111,98.18391764
981,刈谷市,94.87469774,87.98652194,87.62215781,90.64118885,75.71771717,94.85153917,97.58031932,94.06627231,100,95.44780413,87.38038254,94.48073711,87.79780134,82.03188447,90.74200344,87.80246082,98.47120708
982,豊田市,97.48525785,93.1486287,84.98830963,78.46309199,91.89693265,100,80.91455364,88.19149384,81.12656094,96.26419324,97.3749704,99.34033378,96.44091342,91.02123889,95.57381938,84.56557662,89.13988843
983,安城市,89.37253572,89.36433738,88.53616726,92.93849421,93.37572908,97.05936095,94.71961337,82.30110569,84.65929529,96.45861385,92.41062949,89.35087555,87.77112898,89.28879452,85.39290837,94.6403965,95.26729587
984,西尾市,90.43562754,95.267628,96.41247994,88.06515011,77.99578342,89.55368283,94.90073858,78.84368396,81.59023045,99.68341313,94.44267578,84.1352039,89.10662605,92.43074047,93.76657245,86.68061067,88.15279409
985,蒲郡市,88.6474543,84.61014122,95.71370668,86.34724315,86.32666321,91.7396383,94.31112762,75.1010148,78.05938131,100,91.22396579,82.74033063,85.16777245,83.36578334,94.65952247,93.85398854,96.05541286
986,犬山市,87.32079507,82.73625165,81.79608454,88.42797176,79.79291446,86.89691139,92.50905067,97.12889032,84.95477785,97.52651453,92.83190911,92.79508669,93.08229974,77.65229405,87.94965461,100,97.24888463
987,常滑市,79.15997503,91.25500938,71.65295994,85.29807259,95.96873885,86.85372452,91.03213491,84.8669606,81.60019035,93.26146815,78.27772807,82.81006272,84.89919368,81.52508752,93.99975018,93.24297624,90.76019024
988,江南市,88.27683531,86.51900309,92.91023473,89.07510541,81.51652437,88.7047236,91.98764925,88.92455497,86.70905849,96.8889984,92.60709778,85.41223656,98.72131515,79.69156576,95.65634769,96.31326166,98.29523108
989,小牧市,92.35802625,87.86545345,87.88678312,85.90975344,86.76000282,92.89051668,96.29468971,85.0697307,95.94903021,92.62217381,99.15065369,95.92928504,84.15269171,86.25661928,90.28569017,93.15536689,100
990,稲沢市,90.66835753,88.9328931,97.00686395,100,90.72014376,92.51149156,96.97974635,82.49104193,85.20380053,100,100,97.15136681,88.25235956,85.06355433,90.3926941,92.89390158,96.44882203
991,新城市,88.86811858,85.12111606,91.37150423,94.98382241,79.2036667,95.14065462,89.36199504,84.15159375,85.11647015,85.40240277,94.28784859,96.23740629,87.49477432,93.3765424,95.185186,99.88433724,83.29904045
